occ_sil_path,occ_sil_video_len,gt_sli_path,gt_sil_video_len
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/126,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/126,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/090,23,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/090,23
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/162,49,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/162,49
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/018,91,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/018,91
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/180,93,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/180,93
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/054,31,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/054,31
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/000,73,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/000,73
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/144,74,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/144,74
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/072,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/072,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-02/036,84,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-02/036,84
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/162,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/162,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/180,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/180,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/054,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/054,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/108,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/108,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/090,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/090,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/036,64,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/036,64
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/144,69,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/144,69
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/000,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/000,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/126,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/126,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-03/018,18,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-03/018,18
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/054,37,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/054,37
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/108,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/108,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/018,81,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/018,81
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/000,69,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/000,69
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/036,72,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/036,72
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/090,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/090,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/126,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/126,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/144,68,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/144,68
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/180,96,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/180,96
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/162,57,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/162,57
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-06/072,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-06/072,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/018,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/018,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/000,23,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/000,23
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/144,70,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/144,70
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/180,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/180,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/072,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/072,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/036,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/036,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/108,51,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/108,51
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/054,72,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/054,72
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/126,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/126,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-05/162,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-05/162,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/162,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/162,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/126,31,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/126,31
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/108,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/108,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/180,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/180,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/036,80,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/036,80
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/144,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/144,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/072,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/072,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/090,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/090,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/018,59,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/018,59
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/000,107,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/000,107
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-01/054,70,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-01/054,70
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/036,82,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/036,82
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/054,71,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/054,71
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/018,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/018,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/162,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/162,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/180,32,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/180,32
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/072,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/072,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/126,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/126,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/144,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/144,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/108,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/108,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/nm-04/000,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/nm-04/000,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/180,93,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/180,93
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/072,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/072,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/090,35,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/090,35
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/126,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/126,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/108,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/108,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/162,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/162,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/036,70,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/036,70
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/000,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/000,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/144,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/144,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/018,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/018,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/bg-02/054,35,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/bg-02/054,35
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/144,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/144,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/054,68,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/054,68
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/072,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/072,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/036,31,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/036,31
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/090,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/090,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/108,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/108,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/180,81,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/180,81
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/162,70,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/162,70
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/018,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/018,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/126,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/126,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-02/000,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-02/000,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/126,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/126,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/000,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/000,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/036,76,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/036,76
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/090,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/090,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/018,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/018,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/108,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/108,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/180,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/180,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/054,66,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/054,66
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/162,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/162,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/072,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/072,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/060/cl-01/144,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/060/cl-01/144,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/072,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/072,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/180,123,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/180,123
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/108,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/108,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/162,34,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/162,34
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/018,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/018,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/054,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/054,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/126,29,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/126,29
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/036,100,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/036,100
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/000,53,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/000,53
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-01/144,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-01/144,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/018,55,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/018,55
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/144,66,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/144,66
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/162,87,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/162,87
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/108,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/108,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/000,60,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/000,60
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/090,32,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/090,32
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/180,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/180,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/072,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/072,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/054,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/054,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/036,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/036,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-04/126,61,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-04/126,61
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/072,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/072,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/162,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/162,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/180,98,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/180,98
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/018,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/018,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/000,34,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/000,34
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/126,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/126,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/054,64,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/054,64
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/144,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/144,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/036,32,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/036,32
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/bg-02/108,21,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/bg-02/108,21
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/126,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/126,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/054,34,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/054,34
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/018,89,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/018,89
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/180,74,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/180,74
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/036,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/036,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/000,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/000,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/162,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/162,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/108,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/108,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/144,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/144,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-01/072,37,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-01/072,37
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/108,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/108,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/036,23,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/036,23
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/126,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/126,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/144,66,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/144,66
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/180,66,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/180,66
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/000,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/000,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/162,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/162,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/054,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/054,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/cl-01/018,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/cl-01/018,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/000,77,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/000,77
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/018,111,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/018,111
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/036,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/036,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/108,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/108,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/126,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/126,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/180,93,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/180,93
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/162,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/162,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/054,34,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/054,34
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/144,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/144,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-05/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-05/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-03/054,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-03/054,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-03/072,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-03/072,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-03/162,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-03/162,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/029/nm-03/144,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/029/nm-03/144,38
